model,file index,audio file,precision,recall,f1_score,accuracy,specificity,fdr,miss_rate
FunASR,50,281474979151576,0.8990990990990991,1.0,0.9468690702087287,0.9249329758713136,0.7732793522267206,0.1009009009009009,0.0
Silero,50,281474979151576,0.9477911646586346,0.9458917835671342,0.9468405215646941,0.927694406548431,0.8888888888888888,0.05220883534136546,0.05410821643286573
SpeechBrain,50,281474979151576,0.8140293637846656,1.0,0.8974820143884892,0.8501971090670171,0.5648854961832062,0.1859706362153344,0.0
Pyannote,51,281474979153327,0.9883720930232558,0.9659090909090909,0.9770114942528736,0.9622641509433962,0.9444444444444444,0.011627906976744186,0.03409090909090909
FunASR,51,281474979153327,0.9214659685863874,1.0,0.9591280653950953,0.9305555555555556,0.625,0.07853403141361257,0.0
Silero,51,281474979153327,0.9981060606060606,0.9981060606060606,0.9981060606060606,0.9968304278922345,0.9902912621359223,0.001893939393939394,0.001893939393939394
SpeechBrain,51,281474979153327,0.9476534296028881,0.9943181818181818,0.9704251386321626,0.9514415781487102,0.7786259541984732,0.052346570397111915,0.005681818181818182
Pyannote,52,281474979201571,0.9640883977900553,0.9721448467966574,0.9680998613037448,0.9726516052318668,0.9730290456431535,0.03591160220994475,0.027855153203342618
FunASR,52,281474979201571,0.8507109004739336,1.0,0.9193341869398207,0.9278350515463918,0.877431906614786,0.14928909952606634,0.0
Silero,52,281474979201571,0.9971264367816092,0.9665738161559888,0.9816124469589816,0.9843184559710495,0.997872340425532,0.0028735632183908046,0.033426183844011144
SpeechBrain,52,281474979201571,0.9261213720316622,0.9777158774373259,0.9512195121951219,0.9565217391304348,0.9402985074626866,0.07387862796833773,0.022284122562674095
Pyannote,53,281474979391394,1.0,0.9574468085106383,0.9782608695652174,0.9637462235649547,1.0,0.0,0.0425531914893617
FunASR,53,281474979391394,0.8597560975609756,1.0,0.9245901639344263,0.8689458689458689,0.3333333333333333,0.1402439024390244,0.0
Silero,53,281474979391394,1.0,0.9290780141843972,0.9632352941176471,0.9395770392749244,1.0,0.0,0.07092198581560284
SpeechBrain,53,281474979391394,1.0,0.8262411347517731,0.9048543689320389,0.851963746223565,1.0,0.0,0.17375886524822695
Pyannote,54,281474979393649,0.9842931937172775,0.9947089947089947,0.9894736842105263,0.984313725490196,0.9545454545454546,0.015706806282722512,0.005291005291005291
FunASR,54,281474979393649,0.6948529411764706,1.0,0.8199566160520607,0.7287581699346405,0.2905982905982906,0.30514705882352944,0.0
Silero,54,281474979393649,0.9435897435897436,0.9735449735449735,0.9583333333333334,0.9391634980988594,0.8513513513513513,0.05641025641025641,0.026455026455026454
SpeechBrain,54,281474979393649,0.96875,0.9841269841269841,0.9763779527559056,0.9651162790697675,0.9130434782608695,0.03125,0.015873015873015872
Pyannote,55,281474979394255,0.9895833333333334,0.9844559585492227,0.987012987012987,0.9803921568627451,0.967741935483871,0.010416666666666666,0.015544041450777202
FunASR,55,281474979394255,0.7310606060606061,1.0,0.8446389496717724,0.7593220338983051,0.30392156862745096,0.2689393939393939,0.0
Silero,55,281474979394255,0.9646464646464646,0.9896373056994818,0.9769820971867008,0.9653846153846154,0.8955223880597015,0.03535353535353535,0.010362694300518135
SpeechBrain,55,281474979394255,0.8842592592592593,0.9896373056994818,0.9339853300733496,0.9028776978417267,0.7058823529411765,0.11574074074074074,0.010362694300518135
Pyannote,56,281474979551557,0.9410029498525073,0.9906832298136646,0.9652042360060514,0.9441747572815534,0.7777777777777778,0.058997050147492625,0.009316770186335404
FunASR,56,281474979551557,0.7931034482758621,1.0,0.8846153846153846,0.7941176470588235,0.023255813953488372,0.20689655172413793,0.0
Silero,56,281474979551557,0.9415204678362573,1.0,0.9698795180722891,0.9512195121951219,0.7727272727272727,0.05847953216374269,0.0
SpeechBrain,56,281474979551557,0.9607250755287009,0.9875776397515528,0.9739663093415007,0.9580246913580247,0.8433734939759037,0.03927492447129909,0.012422360248447204
Pyannote,57,281474979554146,0.9257425742574258,0.9973333333333333,0.9602053915275995,0.9304932735426009,0.5774647887323944,0.07425742574257425,0.0026666666666666666
FunASR,57,281474979554146,0.8741258741258742,1.0,0.9328358208955224,0.8786516853932584,0.22857142857142856,0.1258741258741259,0.0
Silero,57,281474979554146,0.9234567901234568,0.9973333333333333,0.958974358974359,0.9284116331096197,0.5694444444444444,0.07654320987654321,0.0026666666666666666
SpeechBrain,57,281474979554146,0.8542141230068337,1.0,0.9213759213759214,0.8555304740406321,0.058823529411764705,0.14578587699316628,0.0
Pyannote,58,281474979564890,0.8455008488964346,0.9540229885057471,0.8964896489648965,0.8492791612057667,0.6224066390041494,0.15449915110356535,0.04597701149425287
FunASR,58,281474979564890,0.7909090909090909,1.0,0.883248730964467,0.8184210526315789,0.42016806722689076,0.20909090909090908,0.0
Silero,58,281474979564890,0.916058394160584,0.9616858237547893,0.9383177570093458,0.9133858267716536,0.8083333333333333,0.08394160583941605,0.038314176245210725
SpeechBrain,58,281474979564890,0.8609715242881072,0.9846743295019157,0.9186773905272565,0.8796296296296297,0.6452991452991453,0.1390284757118928,0.01532567049808429
Pyannote,59,281474979565787,0.8044943820224719,1.0,0.8916562889165629,0.8062360801781737,0.04395604395604396,0.19550561797752808,0.0
FunASR,59,281474979565787,0.8605769230769231,1.0,0.9250645994832042,0.8696629213483146,0.3333333333333333,0.13942307692307693,0.0
Silero,59,281474979565787,0.9808219178082191,1.0,0.9903181189488244,0.9833333333333333,0.8870967741935484,0.019178082191780823,0.0
SpeechBrain,59,281474979565787,0.865,0.9664804469273743,0.9129287598944591,0.8401937046004843,0.01818181818181818,0.135,0.0335195530726257
Pyannote,60,281474979567249,0.9831932773109243,0.9873417721518988,0.9852631578947368,0.9771615008156607,0.9424460431654677,0.01680672268907563,0.012658227848101266
FunASR,60,281474979567249,0.9614604462474645,1.0,0.9803516028955532,0.9688013136288999,0.8592592592592593,0.038539553752535496,0.0
Silero,60,281474979567249,0.9873949579831933,0.9915611814345991,0.9894736842105263,0.983633387888707,0.9562043795620438,0.012605042016806723,0.008438818565400843
SpeechBrain,60,281474979567249,0.9951690821256038,0.869198312236287,0.9279279279279279,0.8945634266886326,0.9849624060150376,0.004830917874396135,0.1308016877637131
Pyannote,61,281474979746087,0.9623115577889447,0.979539641943734,0.9708491761723701,0.9439024390243902,0.21052631578947367,0.03768844221105527,0.020460358056265986
FunASR,61,281474979746087,0.9221698113207547,1.0,0.9595092024539877,0.9223529411764706,0.029411764705882353,0.07783018867924528,0.0
Silero,61,281474979746087,0.9625,0.9846547314578005,0.9734513274336283,0.948780487804878,0.21052631578947367,0.0375,0.015345268542199489
SpeechBrain,61,281474979746087,1.0,0.9667519181585678,0.9830949284785435,0.9670886075949368,1.0,0.0,0.03324808184143223
Pyannote,62,281474979755779,1.0,0.9675675675675676,0.9835164835164835,0.9786476868327402,1.0,0.0,0.032432432432432434
FunASR,62,281474979755779,0.8447488584474886,1.0,0.9158415841584159,0.8866666666666667,0.7043478260869566,0.1552511415525114,0.0
Silero,62,281474979755779,0.9946091644204852,0.9972972972972973,0.9959514170040485,0.9946808510638298,0.9896907216494846,0.005390835579514825,0.002702702702702703
SpeechBrain,62,281474979755779,0.7939914163090128,1.0,0.8851674641148325,0.8394648829431438,0.5789473684210527,0.20600858369098712,0.0
Pyannote,63,281474979757662,1.0,0.8220973782771536,0.9023638232271326,0.8306595365418895,1.0,0.0,0.17790262172284643
FunASR,63,281474979757662,0.9621621621621622,1.0,0.9807162534435262,0.9630281690140845,0.38235294117647056,0.03783783783783784,0.0
Silero,63,281474979757662,0.9829545454545454,0.9719101123595506,0.9774011299435028,0.9578947368421052,0.75,0.017045454545454544,0.028089887640449437
SpeechBrain,63,281474979757662,0.9573643410852714,0.9250936329588015,0.940952380952381,0.8894830659536542,0.18518518518518517,0.04263565891472868,0.0749063670411985
Pyannote,64,281474979903891,1.0,0.9402173913043478,0.969187675070028,0.9595588235294118,1.0,0.0,0.059782608695652176
FunASR,64,281474979903891,0.9316455696202531,1.0,0.9646133682830931,0.9506398537477148,0.8491620111731844,0.06835443037974684,0.0
Silero,64,281474979903891,1.0,0.9211956521739131,0.958981612446959,0.9466911764705882,1.0,0.0,0.07880434782608696
SpeechBrain,64,281474979903891,1.0,0.907608695652174,0.9515669515669516,0.9375,1.0,0.0,0.09239130434782608
Pyannote,65,281474979909285,0.9862475442043221,0.9785575048732943,0.9823874755381604,0.9730538922155688,0.9548387096774194,0.0137524557956778,0.021442495126705652
FunASR,65,281474979909285,0.9488188976377953,0.9395711500974658,0.9441723800195886,0.9142857142857143,0.8289473684210527,0.051181102362204724,0.06042884990253411
Silero,65,281474979909285,0.9883720930232558,0.9941520467836257,0.9912536443148688,0.9865067466266867,0.961038961038961,0.011627906976744186,0.005847953216374269
SpeechBrain,65,281474979909285,0.9960629921259843,0.98635477582846,0.9911851126346719,0.9864253393665159,0.9866666666666667,0.003937007874015748,0.01364522417153996
Pyannote,66,281474979910755,1.0,0.9273743016759777,0.9623188405797102,0.9636871508379888,1.0,0.0,0.07262569832402235
FunASR,66,281474979910755,0.559375,1.0,0.717434869739479,0.6577669902912622,0.3948497854077253,0.440625,0.0
Silero,66,281474979910755,0.978021978021978,0.994413407821229,0.9861495844875346,0.9861878453038674,0.9781420765027322,0.02197802197802198,0.00558659217877095
SpeechBrain,66,281474979910755,1.0,0.9162011173184358,0.956268221574344,0.9581005586592178,1.0,0.0,0.08379888268156424
Pyannote,67,281474979959938,1.0,0.8399122807017544,0.9129916567342073,0.8658088235294118,1.0,0.0,0.1600877192982456
FunASR,67,281474979959938,0.9465811965811965,0.9714912280701754,0.9588744588744589,0.9301470588235294,0.7159090909090909,0.053418803418803416,0.02850877192982456
Silero,67,281474979959938,1.0,0.8903508771929824,0.9419953596287703,0.9080882352941176,1.0,0.0,0.10964912280701754
SpeechBrain,67,281474979959938,0.875,0.8289473684210527,0.8513513513513513,0.7573529411764706,0.38636363636363635,0.125,0.17105263157894737
Pyannote,68,281474979960752,0.9322033898305084,0.9977324263038548,0.963855421686747,0.9517543859649122,0.8683127572016461,0.06779661016949153,0.0022675736961451248
FunASR,68,281474979960752,0.8181818181818182,1.0,0.9,0.8558823529411764,0.5899581589958159,0.18181818181818182,0.0
Silero,68,281474979960752,0.9647577092511013,0.9931972789115646,0.9787709497206704,0.9663120567375887,0.8699186991869918,0.03524229074889868,0.006802721088435374
SpeechBrain,68,281474979960752,0.8301526717557252,0.9863945578231292,0.9015544041450777,0.8266423357664233,0.16822429906542055,0.16984732824427481,0.013605442176870748
Pyannote,69,281474979960755,0.0,0.0,0.0,0.0706401766004415,0.4050632911392405,1.0,1.0
FunASR,69,281474979960755,0.7096774193548387,1.0,0.8301886792452831,0.7102272727272727,0.006493506493506494,0.2903225806451613,0.0
Silero,69,281474979960755,0.7940552016985138,1.0,0.8852071005917159,0.8169811320754717,0.3782051282051282,0.2059447983014862,0.0
SpeechBrain,69,281474979960755,0.8232558139534883,0.946524064171123,0.8805970149253731,0.7880794701986755,0.0379746835443038,0.17674418604651163,0.053475935828877004
Pyannote,70,281474980055383,1.0,0.9451219512195121,0.9717868338557993,0.9696969696969697,1.0,0.0,0.054878048780487805
FunASR,70,281474980055383,0.7488584474885844,1.0,0.856396866840731,0.8307692307692308,0.6583850931677019,0.2511415525114155,0.0
Silero,70,281474980055383,0.9879518072289156,1.0,0.9939393939393939,0.9932885906040269,0.9850746268656716,0.012048192771084338,0.0
SpeechBrain,70,281474980055383,0.7339449541284404,0.975609756097561,0.837696335078534,0.7912457912457912,0.5639097744360902,0.26605504587155965,0.024390243902439025
Pyannote,71,281474980060646,1.0,0.959349593495935,0.979253112033195,0.9714285714285714,1.0,0.0,0.04065040650406504
FunASR,71,281474980060646,0.7987012987012987,1.0,0.8880866425992779,0.8397932816537468,0.5602836879432624,0.2012987012987013,0.0
Silero,71,281474980060646,0.8482758620689655,1.0,0.917910447761194,0.875,0.5849056603773585,0.15172413793103448,0.0
SpeechBrain,71,281474980060646,1.0,0.959349593495935,0.979253112033195,0.9714285714285714,1.0,0.0,0.04065040650406504
Pyannote,72,281474980061771,0.8842652795838751,0.9714285714285714,0.9257998638529612,0.8808743169398907,0.586046511627907,0.11573472041612484,0.02857142857142857
FunASR,72,281474980061771,0.8929068150208623,0.9171428571428571,0.904862579281184,0.8524590163934426,0.641860465116279,0.1070931849791377,0.08285714285714285
Silero,72,281474980061771,0.8854568854568855,0.9828571428571429,0.9316181448882871,0.8896174863387978,0.586046511627907,0.11454311454311454,0.017142857142857144
SpeechBrain,72,281474980061771,0.7645764576457645,0.9928571428571429,0.8638906152889994,0.760655737704918,0.004651162790697674,0.23542354235423543,0.007142857142857143
Pyannote,73,281474980263350,1.0,0.9678456591639871,0.9836601307189542,0.9762470308788599,1.0,0.0,0.03215434083601286
FunASR,73,281474980263350,0.9014492753623189,1.0,0.948170731707317,0.9211136890951276,0.7166666666666667,0.09855072463768116,0.0
Silero,73,281474980263350,0.9935483870967742,0.9903536977491961,0.9919484702093397,0.9881796690307328,0.9821428571428571,0.0064516129032258064,0.00964630225080386
SpeechBrain,73,281474980263350,0.9556962025316456,0.9710610932475884,0.9633173843700159,0.9453681710213777,0.8727272727272727,0.04430379746835443,0.028938906752411574
Pyannote,74,281474980270830,0.3226863226863227,0.9314420803782506,0.4793187347931874,0.5734927752864972,0.4779040404040404,0.6773136773136773,0.06855791962174941
FunASR,74,281474980270830,0.967741935483871,0.9929078014184397,0.9801633605600933,0.9683426443202979,0.8771929824561403,0.03225806451612903,0.0070921985815602835
Silero,74,281474980270830,1.0,0.9432624113475178,0.9708029197080292,0.9553072625698324,1.0,0.0,0.05673758865248227
SpeechBrain,74,281474980270830,1.0,0.9054373522458629,0.9503722084367245,0.925512104283054,1.0,0.0,0.09456264775413711
Pyannote,75,281474980285786,0.8681732580037664,0.9787685774946921,0.9201596806387226,0.877488514548239,0.6153846153846154,0.1318267419962335,0.021231422505307854
FunASR,75,281474980285786,0.8078902229845626,1.0,0.8937381404174574,0.8345642540620384,0.4563106796116505,0.19210977701543738,0.0
Silero,75,281474980285786,1.0,0.9554140127388535,0.9771986970684039,0.967741935483871,1.0,0.0,0.044585987261146494
SpeechBrain,75,281474980285786,0.9932735426008968,0.940552016985138,0.9661941112322792,0.9523809523809523,0.9833333333333333,0.006726457399103139,0.059447983014861996
Pyannote,76,281474980293280,1.0,0.931350114416476,0.9644549763033176,0.9525316455696202,1.0,0.0,0.06864988558352403
FunASR,76,281474980293280,0.7845601436265709,1.0,0.8792756539235412,0.8211624441132638,0.48717948717948717,0.21543985637342908,0.0
Silero,76,281474980293280,1.0,0.977116704805492,0.9884259259259259,0.9841772151898734,1.0,0.0,0.02288329519450801
SpeechBrain,76,281474980293280,1.0,0.9427917620137299,0.9705535924617197,0.9604430379746836,1.0,0.0,0.057208237986270026
Pyannote,77,281474980293309,0.8771929824561403,0.9259259259259259,0.9009009009009009,0.8625,0.7307692307692307,0.12280701754385964,0.07407407407407407
FunASR,77,281474980293309,0.782608695652174,1.0,0.8780487804878049,0.82,0.48863636363636365,0.21739130434782608,0.0
Silero,77,281474980293309,0.9869281045751634,0.9320987654320988,0.9587301587301588,0.9411764705882353,0.9661016949152542,0.013071895424836602,0.06790123456790123
SpeechBrain,77,281474980293309,0.9877300613496932,0.9938271604938271,0.9907692307692307,0.9864253393665159,0.9661016949152542,0.012269938650306749,0.006172839506172839
Pyannote,78,281474980294565,0.9204152249134948,1.0,0.9585585585585585,0.9243421052631579,0.39473684210526316,0.07958477508650519,0.0
FunASR,78,281474980294565,0.9041095890410958,0.9924812030075187,0.946236559139785,0.900990099009901,0.24324324324324326,0.0958904109589041,0.007518796992481203
Silero,78,281474980294565,0.95,1.0,0.9743589743589743,0.9537953795379538,0.6216216216216216,0.05,0.0
SpeechBrain,78,281474980294565,0.8972602739726028,0.9849624060150376,0.9390681003584229,0.8877887788778878,0.1891891891891892,0.10273972602739725,0.015037593984962405
Pyannote,79,281474980724207,0.7296296296296296,0.9949494949494949,0.8418803418803419,0.7941585535465925,0.5479876160990712,0.27037037037037037,0.005050505050505051
FunASR,79,281474980724207,0.7148014440433214,1.0,0.8336842105263158,0.7859078590785907,0.5380116959064327,0.2851985559566787,0.0
Silero,79,281474980724207,0.6615905245346869,0.9873737373737373,0.7922998986828774,0.7007299270072993,0.3079584775086505,0.338409475465313,0.012626262626262626
SpeechBrain,79,281474980724207,0.7333333333333333,1.0,0.8461538461538461,0.7936962750716332,0.5231788079470199,0.26666666666666666,0.0
Pyannote,80,281474980729268,0.997037037037037,0.9641833810888252,0.9803350327749454,0.9679715302491103,0.9862068965517241,0.002962962962962963,0.03581661891117478
FunASR,80,281474980729268,0.9136125654450262,1.0,0.9548563611491108,0.9221698113207547,0.56,0.08638743455497382,0.0
Silero,80,281474980729268,0.9571823204419889,0.9928366762177651,0.9746835443037974,0.9576470588235294,0.7960526315789473,0.04281767955801105,0.0071633237822349575
SpeechBrain,80,281474980729268,0.944337811900192,0.7048710601719198,0.8072190319934373,0.7212336892052195,0.8,0.05566218809980806,0.29512893982808025
Pyannote,81,281474980729400,0.9701704545454546,0.9898550724637681,0.9799139167862266,0.9641025641025641,0.7666666666666667,0.029829545454545456,0.010144927536231883
FunASR,81,281474980729400,0.9490358126721763,0.9985507246376811,0.9731638418079096,0.9510939510939511,0.5747126436781609,0.05096418732782369,0.0014492753623188406
Silero,81,281474980729400,0.9743954480796586,0.9927536231884058,0.9834888729361091,0.9703989703989704,0.7931034482758621,0.025604551920341393,0.007246376811594203
SpeechBrain,81,281474980729400,0.9150521609538003,0.8898550724637682,0.9022777369581191,0.8288288288288288,0.3448275862068966,0.08494783904619971,0.11014492753623188
Pyannote,82,281474980735118,0.9111531190926276,1.0,0.9535113748763601,0.9118198874296435,0.0784313725490196,0.0888468809073724,0.0
FunASR,82,281474980735118,0.9233716475095786,1.0,0.9601593625498008,0.9243856332703214,0.14893617021276595,0.07662835249042145,0.0
Silero,82,281474980735118,0.9794238683127572,0.9875518672199171,0.9834710743801653,0.9698681732580038,0.7959183673469388,0.0205761316872428,0.012448132780082987
SpeechBrain,82,281474980735118,0.950920245398773,0.9647302904564315,0.9577754891864058,0.9213051823416507,0.38461538461538464,0.049079754601226995,0.035269709543568464
Pyannote,83,281474980903269,1.0,0.9546351084812623,0.9767911200807265,0.9596491228070175,1.0,0.0,0.045364891518737675
FunASR,83,281474980903269,0.9151624548736462,1.0,0.9557021677662583,0.9216666666666666,0.4946236559139785,0.08483754512635379,0.0
Silero,83,281474980903269,0.9388888888888889,1.0,0.9684813753581661,0.9451827242524917,0.6526315789473685,0.06111111111111111,0.0
SpeechBrain,83,281474980903269,0.9388888888888889,1.0,0.9684813753581661,0.9449081803005008,0.6413043478260869,0.06111111111111111,0.0
Pyannote,84,281474980903278,0.9848101265822785,0.9218009478672986,0.9522643818849449,0.9149400218102508,0.8356164383561644,0.015189873417721518,0.07819905213270142
FunASR,84,281474980903278,0.9623717217787914,1.0,0.9808251016850669,0.9641304347826087,0.5657894736842105,0.037628278221208664,0.0
Silero,84,281474980903278,0.9785969084423306,0.9751184834123223,0.9768545994065282,0.9577464788732394,0.7721518987341772,0.02140309155766944,0.024881516587677725
SpeechBrain,84,281474980903278,0.9390103567318757,0.966824644549763,0.9527145359019265,0.9117647058823529,0.28378378378378377,0.06098964326812428,0.03317535545023697
Pyannote,85,281474980904501,0.9597855227882037,0.9862258953168044,0.9728260869565217,0.9493670886075949,0.53125,0.040214477211796246,0.013774104683195593
FunASR,85,281474980904501,0.9213197969543148,1.0,0.9590488771466315,0.9219143576826196,0.08823529411764706,0.07868020304568528,0.0
Silero,85,281474980904501,0.981081081081081,1.0,0.990450204638472,0.9824561403508771,0.8055555555555556,0.01891891891891892,0.0
SpeechBrain,85,281474980904501,0.928388746803069,1.0,0.9628647214854111,0.9291139240506329,0.125,0.07161125319693094,0.0
Pyannote,86,281474980906202,0.581151832460733,0.9327731092436975,0.7161290322580646,0.7884615384615384,0.7306397306397306,0.418848167539267,0.06722689075630252
FunASR,86,281474980906202,0.8095238095238095,1.0,0.8947368421052632,0.8390804597701149,0.4909090909090909,0.19047619047619047,0.0
Silero,86,281474980906202,1.0,0.9789915966386554,0.9893842887473461,0.9844236760124611,1.0,0.0,0.02100840336134454
SpeechBrain,86,281474980906202,1.0,0.9495798319327731,0.9741379310344828,0.9626168224299065,1.0,0.0,0.05042016806722689
Pyannote,87,281474980907578,0.9927745664739884,0.8327272727272728,0.9057350032959789,0.8470588235294118,0.9545454545454546,0.0072254335260115606,0.16727272727272727
FunASR,87,281474980907578,0.946236559139785,0.96,0.9530685920577617,0.9163090128755365,0.5794392523364486,0.053763440860215055,0.04
Silero,87,281474980907578,0.9835234474017744,0.9406060606060606,0.9615861214374225,0.9336188436830836,0.8807339449541285,0.016476552598225603,0.059393939393939395
SpeechBrain,87,281474980907578,0.9369266055045872,0.9903030303030304,0.9628756629345905,0.932258064516129,0.47619047619047616,0.06307339449541284,0.009696969696969697
Pyannote,88,281474980920061,0.9216589861751152,0.9876543209876543,0.9535160905840286,0.923828125,0.6822429906542056,0.07834101382488479,0.012345679012345678
FunASR,88,281474980920061,0.8785249457700651,1.0,0.9353348729792148,0.889763779527559,0.4563106796116505,0.12147505422993492,0.0
Silero,88,281474980920061,1.0,0.980246913580247,0.9900249376558603,0.9832635983263598,1.0,0.0,0.019753086419753086
SpeechBrain,88,281474980920061,0.9345794392523364,0.9876543209876543,0.9603841536614646,0.9347826086956522,0.7227722772277227,0.06542056074766354,0.012345679012345678
Pyannote,89,281474981071431,0.9318637274549099,1.0,0.9647302904564315,0.9349904397705545,0.41379310344827586,0.06813627254509018,0.0
FunASR,89,281474981071431,0.8959537572254336,1.0,0.9451219512195121,0.8961538461538462,0.01818181818181818,0.10404624277456648,0.0
Silero,89,281474981071431,0.9191919191919192,0.978494623655914,0.9479166666666666,0.9042145593869731,0.2982456140350877,0.08080808080808081,0.021505376344086023
SpeechBrain,89,281474981071431,0.908203125,1.0,0.9518935516888434,0.9092664092664092,0.11320754716981132,0.091796875,0.0
Pyannote,90,281474981073521,0.9515828677839852,0.7934782608695652,0.8653683319220999,0.7987341772151899,0.821917808219178,0.048417132216014895,0.20652173913043478
FunASR,90,281474981073521,0.8870523415977961,1.0,0.9401459854014599,0.8956743002544529,0.4225352112676056,0.11294765840220386,0.0
Silero,90,281474981073521,0.9617224880382775,0.9363354037267081,0.9488591660110149,0.9175126903553299,0.8333333333333334,0.03827751196172249,0.06366459627329192
SpeechBrain,90,281474981073521,0.8055944055944056,0.8944099378881988,0.847682119205298,0.735969387755102,0.007142857142857143,0.1944055944055944,0.10559006211180125
Pyannote,91,281474981073695,0.8199608610567515,1.0,0.9010752688172043,0.8535031847133758,0.5598086124401914,0.18003913894324852,0.0
FunASR,91,281474981073695,0.8841201716738197,0.9832935560859188,0.9310734463276836,0.8739669421487604,0.16923076923076924,0.11587982832618025,0.016706443914081145
Silero,91,281474981073695,0.9788235294117648,0.9928400954653938,0.985781990521327,0.9756592292089249,0.8783783783783784,0.021176470588235293,0.007159904534606206
SpeechBrain,91,281474981073695,0.8701594533029613,0.9116945107398569,0.8904428904428905,0.8057851239669421,0.12307692307692308,0.12984054669703873,0.0883054892601432
Pyannote,92,281474981073733,0.7916666666666666,0.938953488372093,0.8590425531914894,0.778705636743215,0.37037037037037035,0.20833333333333334,0.061046511627906974
FunASR,92,281474981073733,0.7242105263157895,1.0,0.8400488400488401,0.7247899159663865,0.007575757575757576,0.27578947368421053,0.0
Silero,92,281474981073733,0.8901098901098901,0.9418604651162791,0.9152542372881356,0.8742138364779874,0.6992481203007519,0.10989010989010989,0.05813953488372093
SpeechBrain,92,281474981073733,0.7303609341825902,1.0,0.8441717791411043,0.7320675105485233,0.023076923076923078,0.26963906581740976,0.0
Pyannote,93,281474981073805,0.8893387314439946,0.9894894894894894,0.9367448471926084,0.9035752979414952,0.6809338521400778,0.1106612685560054,0.010510510510510511
FunASR,93,281474981073805,0.8187579214195184,0.96996996996997,0.8879725085910652,0.805952380952381,0.1781609195402299,0.18124207858048164,0.03003003003003003
Silero,93,281474981073805,0.932824427480916,0.9174174174174174,0.9250567751703255,0.8820023837902264,0.7456647398843931,0.06717557251908397,0.08258258258258258
SpeechBrain,93,281474981073805,0.8988919667590027,0.9744744744744744,0.9351585014409222,0.8901098901098901,0.5228758169934641,0.10110803324099724,0.025525525525525526
Pyannote,94,281474981073809,0.8447712418300654,0.9961464354527938,0.9142351900972591,0.843042071197411,0.04040404040404041,0.15522875816993464,0.0038535645472061657
FunASR,94,281474981073809,0.7565597667638484,1.0,0.8614107883817428,0.771545827633379,0.21226415094339623,0.2434402332361516,0.0
Silero,94,281474981073809,0.8629441624365483,0.9826589595375722,0.918918918918919,0.858712715855573,0.3135593220338983,0.13705583756345177,0.017341040462427744
SpeechBrain,94,281474981073809,0.8992932862190812,0.9807321772639692,0.9382488479262673,0.8915857605177994,0.42424242424242425,0.10070671378091872,0.019267822736030827
Pyannote,95,281474981073811,0.9241706161137441,0.9923664122137404,0.9570552147239264,0.9339622641509434,0.7664233576642335,0.07582938388625593,0.007633587786259542
FunASR,95,281474981073811,0.747148288973384,1.0,0.8552774755168662,0.7476280834914611,0.007462686567164179,0.25285171102661597,0.0
Silero,95,281474981073811,0.8008474576271186,0.9618320610687023,0.8739884393063584,0.7939508506616257,0.3088235294117647,0.19915254237288135,0.03816793893129771
SpeechBrain,95,281474981073811,0.8747203579418344,0.9949109414758269,0.930952380952381,0.8744588744588745,0.18840579710144928,0.12527964205816555,0.005089058524173028
Pyannote,96,281474981073983,0.8185185185185185,0.9259776536312849,0.8689384010484927,0.8220640569395018,0.6397058823529411,0.1814814814814815,0.07402234636871509
FunASR,96,281474981073983,0.8745198463508322,0.9539106145251397,0.9124916499665998,0.8830357142857143,0.7574257425742574,0.12548015364916773,0.046089385474860335
Silero,96,281474981073983,0.9712230215827338,0.9427374301675978,0.9567682494684621,0.9456327985739751,0.9507389162561576,0.02877697841726619,0.05726256983240224
SpeechBrain,96,281474981073983,0.6520408163265307,0.8924581005586593,0.7535377358490566,0.6224028906955736,0.1278772378516624,0.3479591836734694,0.10754189944134078
Pyannote,97,281474981075344,1.0,0.9759493670886076,0.9878283151825753,0.9772727272727273,1.0,0.0,0.024050632911392405
FunASR,97,281474981075344,0.9673366834170855,0.9746835443037974,0.9709962168978562,0.9449760765550239,0.43478260869565216,0.032663316582914576,0.02531645569620253
Silero,97,281474981075344,1.0,0.9139240506329114,0.955026455026455,0.9186602870813397,1.0,0.0,0.08607594936708861
SpeechBrain,97,281474981075344,1.0,0.8164556962025317,0.8989547038327527,0.8265550239234449,1.0,0.0,0.18354430379746836
Pyannote,98,281474981176854,1.0,0.8802588996763754,0.9363166953528399,0.8936781609195402,1.0,0.0,0.11974110032362459
FunASR,98,281474981176854,0.921875,0.9546925566343042,0.9379968203497615,0.8879310344827587,0.358974358974359,0.078125,0.045307443365695796
Silero,98,281474981176854,0.9661016949152542,0.9223300970873787,0.9437086092715232,0.9022988505747126,0.7435897435897436,0.03389830508474576,0.07766990291262135
SpeechBrain,98,281474981176854,1.0,0.8284789644012945,0.9061946902654867,0.8477011494252874,1.0,0.0,0.1715210355987055
Pyannote,99,281474981177984,1.0,0.9247176913425345,0.9608865710560626,0.9315849486887116,1.0,0.0,0.07528230865746549
FunASR,99,281474981177984,0.933806146572104,0.9912170639899623,0.9616555082166768,0.928652321630804,0.3488372093023256,0.06619385342789598,0.00878293601003764
Silero,99,281474981177984,1.0,0.8895859473023839,0.9415670650730412,0.8996579247434435,1.0,0.0,0.11041405269761606
SpeechBrain,99,281474981177984,0.9101382488479263,0.9912170639899623,0.948948948948949,0.9030786773090079,0.025,0.08986175115207373,0.00878293601003764
