model,file index,audio file,precision,recall,f1_score,accuracy,specificity,fdr,miss_rate
ASRmodel,17,281474977862560,0.0,0.0,0.0,0.30726484142043914,0.8729303041971506,1.0,1.0
Pyannote,18,281474977903187,0.930635838150289,0.9772382397572079,0.9533678756476683,0.9109540636042402,0.010309278350515464,0.06936416184971098,0.02276176024279211
FunASR,18,281474977903187,0.8786666666666667,1.0,0.9354151880766501,0.8787475016655563,0.00546448087431694,0.12133333333333333,0.0
Silero,18,281474977903187,1.0,0.9696509863429439,0.9845916795069337,0.9696739954510993,1.0,0.0,0.030349013657056147
SpeechBrain,18,281474977903187,1.0,0.9559939301972686,0.9775019394879751,0.956027293404094,1.0,0.0,0.04400606980273141
ASRmodel,18,281474977903187,0.2708018154311649,0.13581183611532624,0.18089944416371906,0.09994447529150471,0.002070393374741201,0.7291981845688351,0.8641881638846738
Pyannote,19,281474977944491,0.9973425458410843,0.9931198729822704,0.9952267303102625,0.9909547738693467,0.9502487562189055,0.0026574541589157587,0.006880127017729558
FunASR,19,281474977944491,0.9106024096385542,1.0,0.9532097364106444,0.9106239460370995,0.002688172043010753,0.08939759036144579,0.0
Silero,19,281474977944491,0.9494466800804829,0.9989415189203493,0.973565441650548,0.9508511148405658,0.4872448979591837,0.0505533199195171,0.0010584810796507012
SpeechBrain,19,281474977944491,1.0,0.9896798094734056,0.9948131400452188,0.990176322418136,1.0,0.0,0.010320190526594337
ASRmodel,19,281474977944491,1.0,0.762106377348505,0.8649947439555489,0.773551637279597,1.0,0.0,0.2378936226514951
Pyannote,20,281474978096178,1.0,0.9546258102533883,0.9767862526379258,0.9693471337579618,1.0,0.0,0.04537418974661167
FunASR,20,281474978096178,0.7893023255813953,1.0,0.8822459059007018,0.8341266935188576,0.5618955512572534,0.21069767441860465,0.0
Silero,20,281474978096178,0.9917208752217622,0.9882144961697112,0.9899645808736718,0.9865399841646872,0.9831121833534379,0.00827912477823773,0.011785503830288745
SpeechBrain,20,281474978096178,1.0,0.9723040659988215,0.985957573946818,0.9812898089171974,1.0,0.0,0.02769593400117855
ASRmodel,20,281474978096178,1.0,0.45963464938126103,0.6297941057731127,0.634952229299363,1.0,0.0,0.5403653506187389
Pyannote,21,281474978100266,1.0,0.9776640297812936,0.9887058823529412,0.9824046920821115,1.0,0.0,0.022335970218706376
FunASR,21,281474978100266,0.9474501108647451,0.9941833410888785,0.9702543142597638,0.9519794721407625,0.7953367875647669,0.05254988913525499,0.0058166589111214514
Silero,21,281474978100266,1.0,0.9595160539785947,0.9793398242697696,0.968108504398827,1.0,0.0,0.04048394602140531
SpeechBrain,21,281474978100266,1.0,0.9399720800372267,0.969057327896378,0.9527126099706745,1.0,0.0,0.06002791996277338
ASRmodel,21,281474978100266,0.6790262172284645,0.4218241042345277,0.5203788748564868,0.3874633431085044,0.2599309153713299,0.3209737827715356,0.5781758957654723
Pyannote,22,281474978104412,0.9561818555852705,0.9454841334418226,0.9508029047765163,0.9251594834292827,0.8590337524818001,0.043818144414729476,0.05451586655817738
FunASR,22,281474978104412,0.8571678321678322,0.9973555736371034,0.9219631440391125,0.8733017859868722,0.5003058103975535,0.14283216783216784,0.0026444263628966637
Silero,22,281474978104412,1.0,0.8954434499593165,0.9448379480575231,0.9185032503567465,1.0,0.0,0.10455655004068348
SpeechBrain,22,281474978104412,1.0,0.8277054515866559,0.905731775180857,0.8657047724750278,1.0,0.0,0.17229454841334418
ASRmodel,22,281474978104412,0.0,0.0,0.0,0.1683843348660219,0.7634795111430626,1.0,1.0
Pyannote,23,281474978119084,1.0,0.9709205020920502,0.9852457276297633,0.9768757278323075,1.0,0.0,0.02907949790794979
FunASR,23,281474978119084,0.905474521689714,1.0,0.9503926831693011,0.920414673046252,0.6651006711409396,0.09452547831028604,0.0
Silero,23,281474978119084,0.9991364421416234,0.9682008368200837,0.9834254143646409,0.9740648379052369,0.9967611336032388,0.0008635578583765112,0.031799163179916316
SpeechBrain,23,281474978119084,1.0,0.9811715481171548,0.9904963041182682,0.9850274496755947,1.0,0.0,0.01882845188284519
ASRmodel,23,281474978119084,0.8712517848643503,0.7658995815899582,0.8151859274103763,0.7238396273498586,0.5605199025182778,0.12874821513564969,0.23410041841004184
Pyannote,24,281474978129899,0.49322152341020264,1.0,0.6606140022463497,0.4954077372669079,0.00847689362865737,0.5067784765897974,0.0
FunASR,24,281474978129899,0.45301668806161743,1.0,0.6235533174308685,0.4551847589822273,0.007222739981360671,0.5469833119383826,0.0
Silero,24,281474978129899,0.7258601553829079,0.9266081042788326,0.8140403286034354,0.7081461222895097,0.22327044025157233,0.2741398446170921,0.07339189572116747
SpeechBrain,24,281474978129899,0.4896551724137931,0.8449985831680362,0.6200228714003535,0.47793172403942297,0.10483870967741936,0.5103448275862069,0.15500141683196372
ASRmodel,24,281474978129899,0.5547945205479452,0.6885803343723434,0.6144898217220888,0.5018787779774546,0.24768518518518517,0.4452054794520548,0.31141966562765655
Pyannote,25,281474978155591,0.8893805309734514,0.8768968133535661,0.8830945558739255,0.7984521653219167,0.28214731585518105,0.11061946902654868,0.12310318664643399
FunASR,25,281474978155591,0.871404958677686,1.0,0.9312842254018725,0.8714262105437118,0.0012836970474967907,0.12859504132231406,0.0
Silero,25,281474978155591,1.0,0.7996965098634294,0.8887015177065767,0.8166666666666667,1.0,0.0,0.20030349013657056
SpeechBrain,25,281474978155591,0.93582995951417,0.8768968133535661,0.9054054054054054,0.8322916666666667,0.35040983606557374,0.06417004048582996,0.12310318664643399
ASRmodel,25,281474978155591,1.0,0.6031866464339909,0.7524846190250828,0.6368055555555555,1.0,0.0,0.3968133535660091
Pyannote,26,281474978155610,0.7515473032714411,0.7101086048454469,0.7302405498281787,0.612106238418777,0.3341232227488152,0.2484526967285588,0.28989139515455303
FunASR,26,281474978155610,0.723878040424803,0.8826232247284879,0.795407491059665,0.6604186191815058,0.0012391573729863693,0.276121959575197,0.11737677527151211
Silero,26,281474978155610,0.7074074074074074,0.3191311612364244,0.43983880253310303,0.3485102109139605,0.4671163575042159,0.29259259259259257,0.6808688387635756
SpeechBrain,26,281474978155610,0.8355140186915888,0.7468671679197995,0.7887075430083811,0.6792768664211584,0.40640809443507586,0.16448598130841122,0.2531328320802005
ASRmodel,26,281474978155610,0.6064981949458483,0.9122807017543859,0.7286071726438699,0.7417870179336613,0.6373176350140773,0.3935018050541516,0.08771929824561403
Pyannote,27,281474978176065,0.8332534738859607,0.9319399785637728,0.8798380976473564,0.8185175751400917,0.5368234250221828,0.16674652611403928,0.06806002143622722
FunASR,27,281474978176065,0.8637010676156583,0.8670953912111469,0.8653949010518809,0.8076923076923077,0.6601597160603372,0.13629893238434163,0.13290460878885316
Silero,27,281474978176065,0.8162687886825818,0.8245802072168632,0.8204034479694303,0.7426133469179826,0.5390417036379769,0.1837312113174182,0.17541979278313682
SpeechBrain,27,281474978176065,0.8406106870229008,0.98356555912826,0.9064866644715179,0.8553234844625573,0.5368234250221828,0.15938931297709924,0.016434440871739908
ASRmodel,27,281474978176065,0.8064872021182701,0.6529117541979278,0.721618953603159,0.6408558329088131,0.6109139307897072,0.19351279788172993,0.34708824580207215
Pyannote,28,281474978272723,0.9937820043891734,0.931117203564085,0.9614295824486907,0.937723182402514,0.9708154506437768,0.006217995610826628,0.06888279643591501
FunASR,28,281474978272723,0.798467642632371,1.0,0.8879421833396729,0.7984952120383036,0.0006784260515603799,0.20153235736762895,0.0
Silero,28,281474978272723,0.8584765856550088,0.9926319396847155,0.9206929434202161,0.8638657754740144,0.3612040133779264,0.1415234143449911,0.007368060315284441
SpeechBrain,28,281474978272723,0.8738390092879257,0.9672721041809459,0.9181847755367599,0.8620216705527363,0.43986254295532645,0.12616099071207432,0.032727895819054144
ASRmodel,28,281474978272723,0.86834076507862,0.6339958875942426,0.732890957710211,0.6128893354384958,0.5039787798408488,0.13165923492137996,0.36600411240575736
Pyannote,29,281474978284655,0.8064197530864198,0.9861111111111112,0.8872588970388482,0.8369992144540456,0.5595505617977528,0.19358024691358025,0.013888888888888888
FunASR,29,281474978284655,0.7234600262123198,1.0,0.8395437262357415,0.7478087649402391,0.25878220140515223,0.2765399737876802,0.0
Silero,29,281474978284655,0.8089887640449438,1.0,0.8944099378881988,0.8454545454545455,0.5526315789473685,0.19101123595505617,0.0
SpeechBrain,29,281474978284655,0.684297520661157,1.0,0.8125613346418057,0.6932958651144119,0.08502994011976048,0.315702479338843,0.0
ASRmodel,29,281474978284655,0.5358974358974359,0.8834541062801933,0.6671226630186958,0.5769342219646479,0.29415041782729806,0.4641025641025641,0.11654589371980677
Pyannote,30,281474978285072,0.8155589902112313,0.9246495327102804,0.8666849165069805,0.8074337682878608,0.5618115055079559,0.18444100978876868,0.07535046728971963
FunASR,30,281474978285072,0.7411255411255411,1.0,0.8513177523620089,0.7599357687675632,0.23234916559691912,0.25887445887445887,0.0
Silero,30,281474978285072,0.794431554524362,1.0,0.8854409102663563,0.8235059760956175,0.4448621553884712,0.20556844547563805,0.0
SpeechBrain,30,281474978285072,0.9939759036144579,0.9637850467289719,0.9786476868327402,0.9669876203576341,0.9786780383795309,0.006024096385542169,0.036214953271028034
ASRmodel,30,281474978285072,0.6926406926406926,0.9345794392523364,0.7956240676280457,0.7146824019437695,0.39264328485885375,0.30735930735930733,0.06542056074766354
Pyannote,31,281474978296401,0.7891515994436717,1.0,0.8821517412935324,0.7909542195256482,0.03929024081115336,0.21084840055632822,0.0
FunASR,31,281474978296401,0.8271137026239067,1.0,0.9053773735439604,0.834864940128098,0.21352785145888595,0.1728862973760933,0.0
Silero,31,281474978296401,0.8887844611528822,1.0,0.9411179300049759,0.9016892827471614,0.541343669250646,0.1112155388471178,0.0
SpeechBrain,31,281474978296401,1.0,0.9340853013746916,0.9659194459631857,0.9429007633587786,1.0,0.0,0.06591469862530842
ASRmodel,31,281474978296401,0.26011904761904764,0.30807190694395487,0.2820719703082136,0.22773823988890818,0.14979480164158687,0.7398809523809524,0.6919280930560451
Pyannote,32,281474978311264,1.0,0.9505851755526658,0.9746666666666667,0.9609187521426122,1.0,0.0,0.0494148244473342
FunASR,32,281474978311264,0.727530747398297,1.0,0.8422782037239869,0.7546151661459812,0.2883031301482702,0.27246925260170296,0.0
Silero,32,281474978311264,1.0,0.9969657563935848,0.9984805730410246,0.9976002742543709,1.0,0.0,0.003034243606415258
SpeechBrain,32,281474978311264,0.9895196506550218,0.9822280017338535,0.9858603437024146,0.9778986739204353,0.9621451104100947,0.010480349344978166,0.017771998266146512
ASRmodel,32,281474978311264,0.660191359814439,0.9869960988296489,0.7911744266851981,0.7032098765432099,0.32759609868043604,0.339808640185561,0.013003901170351105
Pyannote,33,281474978326366,1.0,0.9795918367346939,0.9896907216494846,0.9837015574067367,1.0,0.0,0.02040816326530612
FunASR,33,281474978326366,0.7067307692307693,1.0,0.828169014084507,0.731750219876869,0.24129353233830847,0.2932692307692308,0.0
Silero,33,281474978326366,0.9722222222222222,1.0,0.9859154929577465,0.977619893428064,0.8967213114754098,0.027777777777777776,0.0
SpeechBrain,33,281474978326366,0.923728813559322,0.9886621315192744,0.9550930996714129,0.9302958177490649,0.7554347826086957,0.07627118644067797,0.011337868480725623
ASRmodel,33,281474978326366,0.7747252747252747,0.9591836734693877,0.8571428571428571,0.7762615042843541,0.3498942917547569,0.22527472527472528,0.04081632653061224
Pyannote,34,281474978364078,1.0,0.9817858729453576,0.9908092355973996,0.9852305475504323,1.0,0.0,0.01821412705464238
FunASR,34,281474978364078,0.8337037037037037,1.0,0.9093112502524743,0.8478481870552355,0.3585714285714286,0.1662962962962963,0.0
Silero,34,281474978364078,0.9786956521739131,1.0,0.989233135574599,0.9825932504440498,0.9131205673758865,0.021304347826086957,0.0
SpeechBrain,34,281474978364078,0.9982054733064154,0.9884495779653487,0.9933035714285714,0.9892086330935251,0.9924385633270322,0.001794526693584567,0.011550422034651266
ASRmodel,34,281474978364078,0.5908136482939632,1.0,0.7427817191882528,0.6907359650862924,0.44121863799283156,0.40918635170603673,0.0
Pyannote,35,281474978391051,0.832308190352865,1.0,0.9084805653710247,0.833974358974359,0.056466302367941715,0.16769180964713498,0.0
FunASR,35,281474978391051,0.736676217765043,1.0,0.8483748556343838,0.7367516470925236,0.0010869565217391304,0.263323782234957,0.0
Silero,35,281474978391051,0.9248201438848921,1.0,0.9609418800224258,0.9346670834635824,0.6671974522292994,0.07517985611510791,0.0
SpeechBrain,35,281474978391051,0.8558922558922559,0.9887203422792687,0.917523912651146,0.8476666666666667,0.002331002331002331,0.1441077441077441,0.011279657720731234
ASRmodel,35,281474978391051,0.8518518518518519,0.8051341890315052,0.8278344331133773,0.713,0.16083916083916083,0.14814814814814814,0.19486581096849476
Pyannote,36,281474978391058,0.6666666666666666,1.0,0.8,0.6926229508196722,0.20212765957446807,0.3333333333333333,0.0
FunASR,36,281474978391058,0.6232686980609419,1.0,0.7679180887372014,0.623373026862365,0.0007347538574577516,0.3767313019390582,0.0
Silero,36,281474978391058,0.7574511819116135,0.9826666666666667,0.8554846198491004,0.7942715505370421,0.4873280231716148,0.24254881808838644,0.017333333333333333
SpeechBrain,36,281474978391058,0.7170491803278689,0.972,0.8252830188679245,0.7384919514261508,0.33152594887683967,0.28295081967213115,0.028
ASRmodel,36,281474978391058,0.7767676767676768,0.6835555555555556,0.7271867612293145,0.658175355450237,0.6074600355239786,0.22323232323232323,0.3164444444444444
Pyannote,37,281474978391062,0.7590266875981162,1.0,0.8630075858991522,0.7819602272727273,0.30385487528344673,0.24097331240188383,0.0
FunASR,37,281474978391062,0.7995039272426623,1.0,0.888582586721801,0.8255395683453237,0.42671394799054374,0.20049607275733775,0.0
Silero,37,281474978391062,0.8634079488350845,0.9772492244053774,0.9168081494057725,0.8775,0.6547344110854504,0.1365920511649155,0.022750775594622543
SpeechBrain,37,281474978391062,0.8637784725323805,1.0,0.9269110951353942,0.8794466403162056,0.48825503355704697,0.13622152746761948,0.0
ASRmodel,37,281474978391062,0.0,0.0,0.0,0.38644278606965177,0.5088437602358336,1.0,1.0
Pyannote,38,281474978489324,0.9585185185185185,1.0,0.9788199697428139,0.9637410071942446,0.7763975155279503,0.04148148148148148,0.0
FunASR,38,281474978489324,0.8426917510853835,1.0,0.9146312730699756,0.8427145130950658,0.0009191176470588235,0.1573082489146165,0.0
Silero,38,281474978489324,0.9618700265251989,0.996393611540443,0.9788274989455926,0.9637858894820373,0.7924187725631769,0.038129973474801064,0.0036063884595569293
SpeechBrain,38,281474978489324,0.9682832690048666,0.9908981624592135,0.9794601935155322,0.9648766328011611,0.8228678537956888,0.03171673099513341,0.009101837540786537
ASRmodel,38,281474978489324,1.0,0.07710801992100291,0.14317602040816327,0.19803014475451425,1.0,0.0,0.9228919800789971
Pyannote,39,281474978501462,1.0,0.9638248360482335,0.9815792308520952,0.9707792207792207,1.0,0.0,0.03617516395176645
FunASR,39,281474978501462,0.9270445185330457,1.0,0.9621412578872379,0.9382059800664452,0.7122969837587007,0.07295548146695431,0.0
Silero,39,281474978501462,0.9925531914893617,0.9868838586841548,0.9897104062798345,0.9835230168167148,0.9698275862068966,0.007446808510638298,0.013116141315845145
