model,file index,audio file,precision,recall,f1_score,accuracy,specificity,fdr,miss_rate
FunASR,38,281474978336250,0.8475609756097561,0.9834905660377359,0.9104803493449781,0.8481481481481481,0.35344827586206895,0.1524390243902439,0.01650943396226415
Silero,38,281474978336250,0.85,0.9622641509433962,0.9026548672566371,0.8376383763837638,0.3898305084745763,0.15,0.03773584905660377
SpeechBrain,38,281474978336250,0.9952380952380953,0.9858490566037735,0.990521327014218,0.9847328244274809,0.98,0.004761904761904762,0.014150943396226415
Pyannote,39,281474978364078,0.9819004524886877,1.0,0.9908675799086758,0.9854545454545455,0.9310344827586207,0.01809954751131222,0.0
FunASR,39,281474978364078,0.8037037037037037,1.0,0.891170431211499,0.8209459459459459,0.3291139240506329,0.1962962962962963,0.0
Silero,39,281474978364078,0.9434782608695652,1.0,0.970917225950783,0.9539007092198581,0.8,0.05652173913043478,0.0
SpeechBrain,39,281474978364078,0.968609865470852,0.9953917050691244,0.9818181818181818,0.9713261648745519,0.8870967741935484,0.03139013452914798,0.004608294930875576
Pyannote,40,281474978391051,0.8181818181818182,1.0,0.9,0.8205128205128205,0.06666666666666667,0.18181818181818182,0.0
FunASR,40,281474978391051,0.7220630372492837,1.0,0.8386023294509152,0.7228571428571429,0.01020408163265306,0.27793696275071633,0.0
Silero,40,281474978391051,0.9064748201438849,1.0,0.9509433962264151,0.91875,0.6176470588235294,0.09352517985611511,0.0
SpeechBrain,40,281474978391051,0.8484848484848485,1.0,0.9180327868852459,0.8489932885906041,0.021739130434782608,0.15151515151515152,0.0
Pyannote,41,281474978391058,0.6379821958456974,1.0,0.7789855072463768,0.6666666666666666,0.19205298013245034,0.3620178041543027,0.0
FunASR,41,281474978391058,0.5955678670360111,1.0,0.7465277777777778,0.5966850828729282,0.006802721088435374,0.40443213296398894,0.0
Silero,41,281474978391058,0.7363013698630136,1.0,0.8481262327416174,0.7884615384615384,0.48322147651006714,0.2636986301369863,0.0
SpeechBrain,41,281474978391058,0.7016393442622951,0.9953488372093023,0.823076923076923,0.7408450704225352,0.35,0.2983606557377049,0.004651162790697674
Pyannote,42,281474978391062,0.7686274509803922,1.0,0.8691796008869179,0.7907801418439716,0.313953488372093,0.23137254901960785,0.0
