model,file index,audio file,FEC,MSC,OVER,NDS
Silero,22,IISc_VaaniProject_M_BR_Jahanabad_Parm84913_1020030000_UPVNLA_222779_5369_7626,0.0,0.0,7.87746170678337,99.78118161925602
SpeechBrain,22,IISc_VaaniProject_M_BR_Jahanabad_Parm84913_1020030000_UPVNLA_222779_5369_7626,0.0,0.5,0.0,92.63657957244655
Pyannote,23,IISc_VaaniProject_M_BR_Jamui_Rooh11661_1910050000_BHJMAUR_118682_3696_5701,0.0,0.0,40.77669902912621,69.90291262135922
FunASR,23,IISc_VaaniProject_M_BR_Jamui_Rooh11661_1910050000_BHJMAUR_118682_3696_5701,0.0,0.0,0.0,98.36065573770492
Silero,23,IISc_VaaniProject_M_BR_Jamui_Rooh11661_1910050000_BHJMAUR_118682_3696_5701,0.0,0.0,28.235294117647058,98.82352941176471
SpeechBrain,23,IISc_VaaniProject_M_BR_Jamui_Rooh11661_1910050000_BHJMAUR_118682_3696_5701,0.0,3.0729166666666665,0.0,98.36065573770492
Pyannote,24,IISc_VaaniProject_M_BR_Lakhisarai_Mani59915_0900160000_BHARBO_351966_4279_8334,0.0,0.0,49.72375690607735,82.87292817679558
FunASR,24,IISc_VaaniProject_M_BR_Lakhisarai_Mani59915_0900160000_BHARBO_351966_4279_8334,0.0,0.0,35.46099290780142,99.29078014184397
Silero,24,IISc_VaaniProject_M_BR_Lakhisarai_Mani59915_0900160000_BHARBO_351966_4279_8334,1.8461538461538463,1.8205128205128203,41.29032258064516,41.29032258064516
SpeechBrain,24,IISc_VaaniProject_M_BR_Lakhisarai_Mani59915_0900160000_BHARBO_351966_4279_8334,0.0,0.0,9.900990099009901,19.801980198019802
Pyannote,25,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1122520000_BHVSCS_338219_7292_11611,0.0,0.0,58.666666666666664,58.666666666666664
FunASR,25,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1122520000_BHVSCS_338219_7292_11611,0.0,0.0,24.390243902439025,97.5609756097561
