model,file index,audio file,precision,recall,f1_score,accuracy,specificity,fdr,miss_rate
SpeechBrain,27,IISc_VaaniProject_M_BR_Madhepura_Kart62134_0751230000_BHMPSC_368445_394_8295,0.9053627760252366,0.790633608815427,0.8441176470588235,0.7306226175349428,0.01639344262295082,0.0946372239747634,0.209366391184573
ASRmodel,27,IISc_VaaniProject_M_BR_Madhepura_Kart62134_0751230000_BHMPSC_368445_394_8295,0.8928571428571429,0.3443526170798898,0.4970178926441352,0.3570520965692503,0.5081967213114754,0.10714285714285714,0.6556473829201102
Pyannote,28,IISc_VaaniProject_M_BR_Madhepura_Prya30372_1727170000_BHECHBR_135452_17786_24280,0.8835403726708074,0.9982456140350877,0.9373970345963756,0.8828967642526965,0.05063291139240506,0.11645962732919254,0.0017543859649122807
FunASR,28,IISc_VaaniProject_M_BR_Madhepura_Prya30372_1727170000_BHECHBR_135452_17786_24280,0.8794435857805255,0.9982456140350877,0.9350862777321282,0.8782742681047766,0.012658227848101266,0.1205564142194745,0.0017543859649122807
Silero,28,IISc_VaaniProject_M_BR_Madhepura_Prya30372_1727170000_BHECHBR_135452_17786_24280,0.9344262295081968,1.0,0.9661016949152542,0.9384615384615385,0.5,0.06557377049180328,0.0
SpeechBrain,28,IISc_VaaniProject_M_BR_Madhepura_Prya30372_1727170000_BHECHBR_135452_17786_24280,0.9690909090909091,0.9350877192982456,0.9517857142857142,0.9167950693374423,0.7848101265822784,0.03090909090909091,0.06491228070175438
ASRmodel,28,IISc_VaaniProject_M_BR_Madhepura_Prya30372_1727170000_BHECHBR_135452_17786_24280,1.0,0.356140350877193,0.5252263906856404,0.4345146379044684,1.0,0.0,0.643859649122807
Pyannote,29,IISc_VaaniProject_M_BR_Saharsa_06849038_0917180000_KTDHOTHER_299190_7012_14558,0.9946949602122016,1.0,0.9973404255319149,0.9947229551451188,0.5,0.005305039787798408,0.0
FunASR,29,IISc_VaaniProject_M_BR_Saharsa_06849038_0917180000_KTDHOTHER_299190_7012_14558,0.9960159362549801,1.0,0.998003992015968,0.9960212201591512,0.25,0.00398406374501992,0.0
Silero,29,IISc_VaaniProject_M_BR_Saharsa_06849038_0917180000_KTDHOTHER_299190_7012_14558,0.9946949602122016,1.0,0.9973404255319149,0.9947019867549669,0.2,0.005305039787798408,0.0
SpeechBrain,29,IISc_VaaniProject_M_BR_Saharsa_06849038_0917180000_KTDHOTHER_299190_7012_14558,0.9970501474926253,0.9013333333333333,0.9467787114845938,0.8992042440318302,0.5,0.0029498525073746312,0.09866666666666667
ASRmodel,29,IISc_VaaniProject_M_BR_Saharsa_06849038_0917180000_KTDHOTHER_299190_7012_14558,0.8042049934296978,0.816,0.8100595632031767,0.7205452775073028,0.4620938628158845,0.19579500657030224,0.184
Pyannote,30,IISc_VaaniProject_M_BR_Saharsa_75771234_0758370000_BHSHGT_167942_1799_4957,0.7714285714285715,1.0,0.8709677419354839,0.774294670846395,0.05263157894736842,0.22857142857142856,0.0
FunASR,30,IISc_VaaniProject_M_BR_Saharsa_75771234_0758370000_BHSHGT_167942_1799_4957,0.7738853503184714,1.0,0.8725314183123878,0.7746031746031746,0.013888888888888888,0.22611464968152867,0.0
Silero,30,IISc_VaaniProject_M_BR_Saharsa_75771234_0758370000_BHSHGT_167942_1799_4957,0.7714285714285715,1.0,0.8709677419354839,0.7721518987341772,0.0136986301369863,0.22857142857142856,0.0
SpeechBrain,30,IISc_VaaniProject_M_BR_Saharsa_75771234_0758370000_BHSHGT_167942_1799_4957,0.7799352750809061,0.9917695473251029,0.8731884057971014,0.7763578274760383,0.02857142857142857,0.22006472491909385,0.00823045267489712
ASRmodel,30,IISc_VaaniProject_M_BR_Saharsa_75771234_0758370000_BHSHGT_167942_1799_4957,0.32047477744807124,0.8888888888888888,0.47110141766630315,0.4307511737089202,0.24794745484400657,0.6795252225519288,0.1111111111111111
Pyannote,31,IISc_VaaniProject_M_BR_Saharsa_95816983_1126360000_BHVSCH_338296_11877_21815,0.8761194029850746,0.9287974683544303,0.901689708141321,0.8714859437751004,0.771978021978022,0.12388059701492538,0.07120253164556962
FunASR,31,IISc_VaaniProject_M_BR_Saharsa_95816983_1126360000_BHVSCH_338296_11877_21815,0.7596153846153846,1.0,0.8633879781420765,0.798590130916415,0.44598337950138506,0.2403846153846154,0.0
Silero,31,IISc_VaaniProject_M_BR_Saharsa_95816983_1126360000_BHVSCH_338296_11877_21815,0.9457236842105263,0.9098101265822784,0.9274193548387096,0.9094567404426559,0.9088397790055248,0.054276315789473686,0.09018987341772151
SpeechBrain,31,IISc_VaaniProject_M_BR_Saharsa_95816983_1126360000_BHVSCH_338296_11877_21815,0.8862019914651493,0.9857594936708861,0.9333333333333333,0.910010111223458,0.7759103641456583,0.11379800853485064,0.014240506329113924
ASRmodel,31,IISc_VaaniProject_M_BR_Saharsa_95816983_1126360000_BHVSCH_338296_11877_21815,0.4019370460048426,0.2626582278481013,0.31770334928229665,0.27760891590678827,0.30422535211267604,0.5980629539951574,0.7373417721518988
Pyannote,32,IISc_VaaniProject_M_BR_Saharsa_Pink57619_0353430000_BHSHMT_213714_12128_14506,0.9227467811158798,1.0,0.9598214285714286,0.925,0.28,0.07725321888412018,0.0
FunASR,32,IISc_VaaniProject_M_BR_Saharsa_Pink57619_0353430000_BHSHMT_213714_12128_14506,0.9148936170212766,1.0,0.9555555555555556,0.9152542372881356,0.047619047619047616,0.0851063829787234,0.0
Silero,32,IISc_VaaniProject_M_BR_Saharsa_Pink57619_0353430000_BHSHMT_213714_12128_14506,0.9071729957805907,1.0,0.9513274336283186,0.907563025210084,0.043478260869565216,0.09282700421940929,0.0
SpeechBrain,32,IISc_VaaniProject_M_BR_Saharsa_Pink57619_0353430000_BHSHMT_213714_12128_14506,1.0,0.9441860465116279,0.9712918660287081,0.9487179487179487,1.0,0.0,0.05581395348837209
ASRmodel,32,IISc_VaaniProject_M_BR_Saharsa_Pink57619_0353430000_BHSHMT_213714_12128_14506,0.23804100227790434,0.9720930232558139,0.38243366880146384,0.44352844187963725,0.32965931863727455,0.7619589977220956,0.027906976744186046
Pyannote,33,IISc_VaaniProject_M_BR_Saharsa_Prem54830_1259120000_CGBTDAF_206409_1753_15505,0.7404520654715511,0.950950950950951,0.8326029798422436,0.7225853304284677,0.11904761904761904,0.25954793452844893,0.04904904904904905
FunASR,33,IISc_VaaniProject_M_BR_Saharsa_Prem54830_1259120000_CGBTDAF_206409_1753_15505,0.7276037873270211,1.0,0.842327150084317,0.727802037845706,0.0026666666666666666,0.27239621267297887,0.0
Silero,33,IISc_VaaniProject_M_BR_Saharsa_Prem54830_1259120000_CGBTDAF_206409_1753_15505,0.784251968503937,0.996996996996997,0.8779197884530631,0.7986918604651163,0.27320954907161804,0.215748031496063,0.003003003003003003
SpeechBrain,33,IISc_VaaniProject_M_BR_Saharsa_Prem54830_1259120000_CGBTDAF_206409_1753_15505,0.8761220825852782,0.9769769769769769,0.9238050165641268,0.8816176470588235,0.6177285318559557,0.12387791741472172,0.023023023023023025
